Material_Hardness_HB,Tool_Diameter_mm,Number_of_Flutes,Tool_Wear_VB_mm,Cutting_Temperature_C,Rake_Angle_deg,Cutting_Speed_vc_mpm,Spindle_Speed_RPM,Feed_Rate_mm_rev,Axial_Depth_ap_mm,Radial_Depth_ae_mm,Feed_Speed_vf_mmpm,Coolant_Flow_Rate_Lpm,Material_Removal_Rate_cm3_min,Speed_x_Feed,Depth_Ratio,MRR_per_Flute,Wear_to_Diameter_Ratio,Wear_x_Temperature,Wear_Friction_Index,Operation_Type_CNC Milling,Operation_Type_CNC Turning,Workpiece_Material_AISI 1045 Steel,Workpiece_Material_AISI 304 Stainless Steel,Workpiece_Material_Al 6061-T6 Aluminum,Workpiece_Material_Inconel 718 Superalloy,Workpiece_Material_Ti-6Al-4V Titanium,Tool_Coating_AlCrN,Tool_Coating_TiAlN,Tool_Coating_TiCN,Tool_Coating_Uncoated Carbide,Coolant_Condition_Cryogenic (LN2),Coolant_Condition_Dry,Coolant_Condition_Flood Coolant,Coolant_Condition_MQL (Min Lubrication),Power_Consumption_kW,Carbon_Emission_Rate_kgCO2e_hr
-0.0836031034374389,-1.02877821039639,0.7616548320646758,0.3317823713727574,0.1102753265246688,1.116163393379037,0.26238015708551254,2.3480129166362653,-0.5487172067727483,-0.821349929814534,0.12156485497743312,2.2838845852353065,1.4414406639043669,-0.30355340083460386,-0.22461013720854034,-0.6409837621792088,-0.5050732614349758,2.133560532534733,-0.006875235981282638,0.8027432364210447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.168,7.2646
-0.1606417542865405,-0.963661706928164,-0.4101218326502102,-0.34935759898114244,-0.6044198611732895,0.8768413085025126,-0.37059209337627935,0.7735674662072577,0.4269665918598237,1.0248056993048653,-0.4862726721814,0.5888842982597233,0.2824344660479255,-0.6627708950477375,-0.0344134380413015,-0.41364228798041597,-0.5534619114389371,0.5073063359412584,-0.47245740776248885,-0.40795609843249764,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.939,3.3401
-0.20946906820498523,0.032946378653035166,-0.9960101650076532,-0.258538936267289,-0.3103558500235569,-1.6251623061156975,-0.5956166319578797,-0.6428918608912324,0.4610276253706454,0.39372188730996865,-0.7071438666431853,-0.6568186548894182,0.9888985933703666,0.1462920387478141,-0.20490867909592558,0.7223008432696949,0.3385281398944082,-0.47764068819521227,-0.3680681607566084,-0.4833685700737174,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.151,4.3928
-0.26155153638465944,-0.40365977710142026,-0.9960101650076532,-0.9487607728925742,-0.11956057084075389,0.13711850070234619,-0.22748893059166733,-0.34428106676465753,0.2599576533551491,-1.3299846439596748,-0.7106778057545737,-0.5565903445068798,-1.0175529964671286,-0.4430209071731977,-0.009715135802640799,-0.1676712046119498,-0.25084183186179426,-0.6138738298304985,-0.5478833469206909,-0.8831022671859661,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.625,1.8579
-0.11181444036809579,-0.833428699991712,0.7616548320646758,0.45892849917215217,-0.7013917192397966,1.094406840208444,-0.6199856488088826,0.003907351176900456,-1.1453346647203682,-1.358242128078849,0.07208970741799317,-0.2800109563626605,0.2871078781360565,-0.7793606277061036,-0.8987549171837258,-0.6528458664086104,-0.6240365787198124,0.7957147468114969,-0.3525721906840562,0.028859727011353004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.278,2.5701
1.278136429176964,0.7703907804306948,-0.9960101650076532,-0.7307959823793263,0.1234987617155561,0.289414372896498,-0.5679292808973787,-0.7496601518785557,0.6566038823037508,0.11114704611822404,-0.705376897087491,-0.6934959882630051,1.0068133397082013,0.13181119302987584,-0.09623856883170362,0.5148474516255037,0.3240458929136485,-0.6660338502351678,-0.43453272733614856,-0.5250691536834317,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.272,3.9648
-0.12809021167424403,-1.02877821039639,-0.4101218326502102,-0.7307959823793263,-0.5238198752478809,0.07184884119056673,-0.7171506223807532,0.7972731215395154,0.3225860052944021,-0.46342179763832386,-0.00212301392116666,0.5457480634115423,-1.0128795843789977,-0.5814790999670757,-0.35964439067401105,-0.6253337215526537,-0.5128120807315676,0.25895598123983443,-0.5384795934672008,-0.8285438532105983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.756,2.8747
-1.293435437194458,0.2816914219016586,-0.9960101650076532,-1.0214157030636568,-0.9167448066342474,1.268459265573189,1.2233490045673974,-0.31884236091202567,-1.1178660893084151,1.3073805404966103,-0.7336484099785994,-0.693092306920843,1.177392880924976,0.2828998233763793,-0.36912393688892325,5.267823530306665,0.4751491435996388,-0.699953730467297,-0.6366628687719204,-0.9442961780328392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.337,3.0398
-0.21380927388662482,-1.02877821039639,0.1757664997072328,1.1673140683402081,-0.0011793415128100756,-1.0812484768508692,0.3871287837738375,2.5455806759588944,-1.0860025418305495,-0.8967032207989992,-0.009190892143943795,0.7016843990124533,1.2521674743350688,-0.6252020019944224,-0.5795588349784229,-0.6372847995223312,-0.5685540110273086,3.607608555775166,0.2547282742800486,1.8221284432545501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.782,6.6275
-0.22574483951113347,-0.5729626861188079,1.9334314967795616,0.041162650688426804,-0.18819649635535962,-0.03693392466239888,0.02242311456117017,-0.06984013793115498,0.3247834913273584,-1.113343932379337,1.4344232348582848,1.2168971291376525,0.8650531730349,-0.1528152265800155,0.22296785450799653,-0.6636900127044127,-0.5236936270673851,-0.050265302850815485,-0.23600641009853057,0.17177455879830306,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.18,3.9385
-0.15630154860490092,-1.02877821039639,-0.4101218326502102,0.05024451695981214,-0.5521558077997823,-0.1674732436859577,0.17091857043621697,2.203210356192878,-0.17514458117018694,0.30894943495244537,0.20461242409506433,1.0840282988031484,-0.8648882015881887,-0.18539362488445743,-0.008390033222074952,-0.6187590466587181,-0.31475017925946425,1.6368704377471954,-0.3700620345567268,0.338807132622552,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.122,6.961
1.77726008256551,-1.02877821039639,0.7616548320646758,0.11381758085950952,-0.5508964330196978,0.24590126655531183,-1.2060864285615116,0.02315659088533971,-1.2683938825659178,-1.0379906413948716,-0.00742392258824955,-0.3508858662936959,0.17650379205029382,-0.7759962492237172,-1.084172335318853,-0.6414122493649664,-0.6231954027093134,1.7490262656024458,-0.3554871646628346,-0.2835714029036942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.495,2.665
1.9703992353984692,-0.5729626861188079,1.9334314967795616,-0.5128311918660784,-0.5150042517872895,-0.6243608602684134,-1.251609825998066,-0.6749842428488713,-0.28282139678504287,-1.2640505143482677,0.572142091679475,-0.3311054805277519,0.9390488644303044,-0.7501746443714015,-0.8994839871222917,-0.6593611490629517,-0.6232631641101591,-0.3434761021223301,-0.48655671821594076,-0.7005702072933123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.478,2.1673
-0.32990977587048215,2.1450001686449465,-0.9960101650076532,0.013917051874270784,-0.4715558218743739,-0.6461174134390065,0.2617579694212316,-0.7524763589741633,-0.375115810169205,-0.6894816705917197,-0.7212796230887395,-0.7280972461626155,-0.8360688270447154,-0.20600044308907425,-0.09848063856501349,0.595566322591834,-0.01379843210314468,-0.6308316885972173,-0.3485812832204278,0.24719824214603928,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.855,3.9835
-1.2923503857740481,-0.23044987787593907,-0.9960101650076532,-1.1213162320488954,-0.9960854177795715,-1.5816491997745112,1.9552490936498566,0.23065844336939859,-1.0695213965833776,-0.6800625092186615,-0.7318814404229051,-0.6087229064089595,0.3533145493845761,-0.2014725503815292,-0.0995074852616203,1.5606053342058184,-0.009270101246624458,-0.7003208952794878,-0.6529045666048973,-0.9906726367731252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.517,3.1236
1.1229740760583506,-0.41017142744824286,1.3475431644221187,0.6405658245998587,0.21732218283185198,0.050092288019973674,-0.9579372484574703,-0.617050839739228,0.11492357518003717,1.8631110615070416,-0.22476117793864617,-0.21524893532722303,-1.0121006823643093,-0.6554814083359003,-0.6113425311468786,-0.5102955741202163,-0.6017131693611837,0.06029041543280053,0.17576486805491687,0.2878899619613277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.643,1.4282
1.4007472396832807,-0.35514798201759185,-0.9960101650076532,0.4952559642576935,0.8967548766874439,1.5512944567908997,-0.49585920978483855,-0.47317669921746963,0.024826647828831077,0.525590146532783,-0.7142117448659624,-0.623024759674132,0.9826673772528589,0.07995770967009515,-0.3235379006918241,1.1199258069586193,0.2721873918663783,-0.049689901617637366,0.45193850841505284,1.0811181878549785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.39,4.9992
-0.028265480996534642,1.4059278542805809,-0.9960101650076532,-0.8670239764501062,-0.4117355198203598,-0.34152566905070275,-0.14059005348043155,-0.7461940508378078,-0.16855212307131834,1.0813206675432143,-0.7177456839773508,-0.719562269214045,0.2894445841801217,0.41971788166009394,-0.19498506300934162,1.75888155783279,0.6119804413074943,-0.7081545754968476,-0.5559346788425635,-0.7487663065901279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.205,4.4054
1.0849972763440046,0.8263909734133691,-0.9960101650076532,0.7495482198564828,0.7601127130482748,0.15887505387293932,-0.5144211417692194,-0.746874892113669,-1.1321497485226306,-0.24678108605798638,-0.7336484099785994,-0.7518567765870147,-1.0144373884083746,-0.5699000306901956,-0.8640836888160861,2.618092076322486,-0.3777332330455852,-0.4199674809192321,0.532219577674494,1.1541540798067318,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.63,2.3746
-1.3628787281006904,-1.02877821039639,0.7616548320646758,-0.9396789066211888,-0.955785424816867,0.6810323299671743,0.38515852283694796,2.5423931008946354,-0.6717764246182977,-1.122763093752395,-0.4544672201789029,2.1739102538777106,-1.00664836826149,-0.6958960048555671,-0.26055416357736333,-0.5975896627582836,-0.6031684038593471,-0.10955602457027369,-0.630810801770622,-0.9765128490207989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.422,5.0868
-1.385664807929298,-0.11877507442793134,-0.9960101650076532,-1.1485618308630516,-0.5874183016421486,0.5069799046024294,2.0076165553935,0.1266135174855199,0.3764244131018299,0.13940453023739832,-0.7089108361988795,-0.3614392499530771,-1.019889702511194,1.8341867051174057,1.8537691808243675,0.6440912525459302,2.02658613816385,-0.7154988353137419,-0.6371400081440564,-1.0319372895784298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.747,3.3373
-0.16281185712736015,-0.445659921838426,-0.9960101650076532,0.5497471618860053,2.0528609248050222,-0.015177371491805779,0.15142335695541478,-0.1614132895344854,1.9102696641052876,-0.3974876680269169,-0.6841732624191595,-0.27020726662443756,-1.0253420166140133,0.9225382640964214,1.4178002104653216,-0.06627558066695377,1.114849479984038,0.05777331092724328,1.080473255370909,0.8747174025305533,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.753,6.1478
-1.3639637795211004,-0.833428699991712,0.7616548320646758,-1.1213162320488954,-0.94822917613636,0.7245454363083607,1.1130143921015805,1.3758334693679242,-0.11910868732980283,-1.593721162405303,0.6763932954654378,2.055804626913708,1.2101067655418916,-0.48339344896183484,0.6251633586882668,-0.6653283732536275,-0.5500376240961969,-0.5982335868605562,-0.6503829956183766,-1.0462525696346952,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.144,4.3715
1.141419950205319,-1.02877821039639,-0.4101218326502102,-0.09506534338235303,-0.439441764982219,1.5948075631320862,-1.1043587454515809,0.18420649995723257,0.010542988614615546,-0.5199367658766728,-0.12404391326407212,-0.039589882723534135,1.228800413894415,-0.7173439176807807,-0.7418000939892349,-0.6177133973565753,-0.5807510631795457,1.3805142597923377,-0.3643458416812686,-0.4244436893105355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.95,2.8759
-0.13351546877629344,0.9387169418960593,-0.9960101650076532,-0.2040477386389771,0.0838284561428942,1.072650287037851,-0.5912613183079133,-0.768042866326808,-0.6849613408160352,0.01695543238764235,-0.7265805317558223,-0.7413610616907995,-1.0253420166140133,-0.3946579664888929,-0.6932989359255068,1.7083458387538786,-0.20247421125809534,-0.5899148700100595,-0.23169793636404334,-0.41825287451291177,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.882,1.9162
-1.2695643059454405,0.3578777309594831,-0.9960101650076532,-0.8488602439073357,-0.2826496048616977,-1.5816491997745112,1.3203065822511748,-0.32995245264085155,0.5610132398701544,1.4769254452116571,-0.705376897087491,-0.5200283486596249,-1.0253420166140133,2.886564294407878,1.503580519195557,1.2242411372173327,3.079065562500338,-0.6655655915262019,-0.5346893373289409,-0.7740594866013165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.721,5.1506
1.1924173669645834,-0.963661706928164,0.1757664997072328,-0.5219130581374637,-0.24297929928903564,-1.6469188592862904,-1.0562428994138562,-0.0405330157384028,-1.1969755864948397,-0.7836732843223013,0.2964948409911671,-0.4458086504649605,-1.0253420166140133,-0.7579547696119201,-1.0309334603964002,-0.6457602355796495,-0.6128092155796786,0.27898816364035034,-0.4292810343792599,-0.6532997310694028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.928,1.4555
-0.032605686678174234,-0.4638925428095293,-0.9960101650076532,0.9947586091838867,1.0749564080694018,-1.4946229870921388,0.6435737994016244,0.05735339133200415,2.2289051388839427,-0.8307690911875922,-0.6788723537520768,-0.0740758030968125,0.9600792188268931,0.9698358182613039,2.3530630259514944,-0.250478343678639,1.1621516109744383,0.2792798064987331,0.8760743320199473,2.1945001520204794,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.593,8.4334
-0.09228351480071778,-0.1822636653094518,1.9334314967795616,-0.33119386643837173,-0.8581838793603177,-0.8854394983155311,-0.8173228363299819,-0.6466674352391898,-0.8827350837820971,-1.0379906413948716,-0.36435177283849446,-0.4651853548887423,-1.0175529964671286,-0.8084625015787462,-0.860378927509423,-0.6109394644539977,-0.6329787470314239,-0.44201354926479297,-0.537462117455096,-0.6242194056566425,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.936,1.0688
-1.3997704763946264,1.3626253794742105,-0.9960101650076532,-0.8670239764501062,-0.5477479960694865,0.615762670455395,2.8499549548858227,-0.3853172273006548,2.34756938466358,0.5444284692788994,-0.6771053841963824,-0.3742417153759329,0.9998032215760051,6.262788192701037,5.754934981611322,0.15998569042731314,6.4556161666446465,-0.7071783926316271,-0.5726566759110682,-0.6605624846572152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.055,6.2337
-1.3097112085006062,-0.833428699991712,0.7616548320646758,-0.5764042557657757,-0.9356354283355149,0.768058542649547,0.9310245002994106,1.231680802869677,0.11272608914708086,-1.6125594851514193,0.4767257356719838,2.220852627094849,1.3066906153632618,-0.5254481799916652,0.7335256704773296,-0.6642379562364273,-0.5605523242274358,-0.11756174766329651,-0.5867749455448699,-0.6295833070463985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.306,3.9843
1.6980513288755883,-0.833428699991712,0.7616548320646758,-0.8942695752642623,-0.6220511080944725,-0.12396013734477143,-1.2269297153149226,-0.47658090559677563,-0.8519702793207097,1.2037697653929704,0.3830763492201868,-0.4399841053851928,1.0216124779872824,-0.6398370483928034,-1.0029037157955227,-0.6107540230590484,-0.5891523085844056,-0.39795365386169795,-0.5872994828678805,-0.9419421734376244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.197,2.5009
1.370365799911804,-0.833428699991712,0.1757664997072328,-0.6944685172937849,0.4943846344504437,1.464268244108527,-0.4491951349637694,0.13908529176606818,-0.12570114542867145,1.5522787361961223,0.7453051081375146,0.2097121804431591,-1.0128795843789977,-0.025024917224037904,-0.36385814341423606,-0.6211803263154353,-0.36847562373003667,-0.22170731282270276,-0.3564272240218444,-0.39614018439282545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.342,3.629
-0.16715206280899975,-0.022402649294957038,-0.9960101650076532,1.0764954056263547,0.007636281947781337,0.15887505387293932,-0.36416282084537643,-0.5695157397518283,0.17095946902042128,-1.0662481255140461,-0.712444775310268,-0.6455732460720447,1.5699594963279642,-0.3862189837955736,-0.15941471492940332,0.024774014491421435,-0.19403441195275425,-0.0814651831423002,0.22660864995793534,0.7608603378308901,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.788,3.3027
1.621012678026487,1.2249039746389123,-0.9960101650076532,-0.8761058427214916,-0.3135042869737682,0.5722495641142087,-1.283859886596627,-0.8658983260664939,2.267361144460677,-1.4430145804363725,-0.6788723537520768,-0.7231377325303381,0.4405515750296847,-0.613861242860045,-0.44202789628138184,-0.44298751383448176,-0.4216986991943388,-0.705122253905931,-0.5464677281212408,-0.9608883329119732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.648,2.2406
-0.32339946734802294,2.1563955567518858,-0.9960101650076532,-0.3402757327097571,0.7544455265378947,-0.08044703100358513,-0.07339378573809201,-0.7837950576637781,0.023727904812353075,1.5146020907038897,-0.7142117448659624,-0.7255021518201448,-1.0167740944524402,0.8064111334793832,-0.03629508530279138,1.7762395843903676,0.9987111121344607,-0.6673985854229162,-0.10576158089063976,-0.30576726006430704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.686,4.7498
-0.18993814263760722,-0.5729626861188079,1.3475431644221187,-0.45833999423776633,-0.21086524239688073,-1.36408366806858,0.39967623500350286,0.10934490694322248,-0.16855212307131834,-1.3770804508249654,0.5208999745643408,0.7855924494190085,-1.0253420166140133,-0.5981187552112118,0.13659961834920753,-0.6606531778664259,-0.5902395285779757,-0.31463569563660737,-0.40219784524960134,-0.13900514121995522,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.918,1.9276
-0.26155153638465944,-0.41017142744824286,1.3475431644221187,0.7586300861278681,0.31681279045852817,-0.9507091578273102,-0.9446639116194775,-0.612006424831711,-0.34544974872429557,1.2131889267660287,-0.0303945268122752,-0.33589198787053137,-1.0253420166140133,-0.671490242614589,-0.7425222964563095,-0.5739357092876349,-0.6049152460411503,0.11028050333122465,0.28392541201870747,-0.21955064197120977,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.409,1.2401
2.0940950973251957,0.042388271655927914,-0.9960101650076532,0.5315834293432349,1.855768771721797,-1.2770574553862073,-1.0034606458940245,-0.7447085789632016,0.8950311168795031,-0.6706433478456033,-0.7000759884204081,-0.68328861718262,-1.0113217803496208,-0.3781725119251994,-0.421553887553142,0.018494765165312805,-0.18598716145231273,-0.2647877760649728,0.9629911144018113,0.49278249226333565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.531,3.7472
-0.1411108287191625,0.5734133574393111,-0.9960101650076532,-0.7852871800076383,-0.5754542412313458,1.6383206694732722,0.39532092135353625,-0.5627382743239374,1.180704301163815,0.5161709851597247,-0.6965420493090195,-0.5779854556414723,-0.7519474094583608,1.5819844831315133,1.1796992243467108,0.4754482386205548,1.7743595114156914,-0.6654756188186571,-0.5584878484630004,-0.530573624943324,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.495,5.2198
-0.2995283360990053,-1.02877821039639,0.7616548320646758,-0.4129306628808397,-0.34813709342609217,-1.6034057529451045,0.3844326372286203,2.5412480496579595,-0.9145986312599625,-0.3974876680269169,-0.19472269549184337,1.5983183287176916,0.39225965011899955,-0.488061524106146,-0.4481501672616647,-0.6058071778824513,-0.5512047558107644,0.819735120516086,-0.421958050969158,-0.14440314750911404,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.941,6.6643
1.159865824352287,-0.5729626861188079,1.3475431644221187,1.0401679405408133,0.5485377499940777,-1.3858402212391732,-1.1036328598432532,-0.6047028547815636,-0.1520709778241465,-0.9249607049181737,0.9343708505968028,-0.27049561044026765,-1.0089850743055553,-0.6727799210328371,-0.7819290057617232,-0.6582549743854731,-0.60517320668437,0.47847548272076823,0.5644501842691175,0.303586997190801,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.22,1.7123
1.3030926118463912,-0.963661706928164,-0.4101218326502102,-0.5400767906802343,-0.6648698506173458,-0.7984132856331585,-0.4243076283925324,0.7097850175913523,-0.45971902243802043,0.356045241817736,0.30532968876963845,0.04056969807723002,-0.8111439625746844,-0.5100841849221004,-0.5111606156460541,-0.6231048268488626,-0.4771111688859677,0.2549546718192022,-0.524832143478752,-0.19621835177626357,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.729,3.9108
-0.28759277047449666,1.5576493073615474,-0.9960101650076532,0.041162650688426804,-0.5351542482686416,-0.03693392466239888,0.3443015328825007,-0.703053471812785,-1.1969755864948397,-1.0191523186487554,-0.7336484099785994,-0.7486273258497178,1.650965305855565,-0.5918666185314437,-0.6761028671653062,1.3012558385848945,-0.399701946519787,-0.5988174734425104,-0.36571722239323595,0.3660569116754258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.042,2.4477
-0.006564452588336987,-0.963661706928164,-0.4101218326502102,0.4952559642576935,-0.7523963978332191,0.050092288019973674,0.012882903708862525,1.2289264904355115,-0.710232430195032,-0.8119307684414758,-0.5004084286269542,0.11334767719274398,1.036411616266363,-0.7848557792273348,-0.4480391298301668,-0.5565742413114146,-0.6145102604009101,1.6248637056246507,-0.37149187274143924,0.8011314959348362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.882,3.808
1.674180197626571,-0.5729626861188079,1.9334314967795616,-0.3130301338956011,0.1417596960267815,-0.21098635002714394,-1.185761631528335,-0.6437274388206983,-0.32237614537825515,-0.9155415435451155,1.4485589913038388,-0.2910833588905359,-1.00664836826149,-0.6317345035477228,-0.8704490363454374,-0.6618530112440603,-0.6035212304637508,-0.2377279450080133,-0.25899283634094117,-0.5513091354799109,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.664,1.8899
-0.05539176650678171,-0.963661706928164,-0.4101218326502102,-1.0214157030636568,-0.990418231269191,-0.3197691158801096,0.12238793262230493,1.3589362267942784,-0.7893419273814567,-1.461852903182489,-0.3784875292840487,0.10515871282316948,0.9039982737693234,-0.7943881849274297,-0.4553668816201532,-0.6328678926166943,-0.6192769244604049,-0.38193286144122557,-0.6425781330410512,-0.8616580715099244,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.047,3.852
1.9703992353984692,-0.70319569305526,0.1757664997072328,1.603243649366704,0.6354346098199085,0.942110968014292,-1.37345491025308,-0.680276236402156,0.43026282090925805,-0.058397858596823,0.15337030697993015,-0.46368596704642584,-1.0082061722908668,-0.7407123298896896,-0.8586872936015825,-0.6242371698096457,-0.6070611795079346,1.16223104229045,0.9303623650198422,0.21953328517581158,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.885,1.5677
-1.3661338823619202,-0.70319569305526,0.1757664997072328,-1.0849887669633542,-1.0193838512111348,-0.7549001792919722,0.940668409095765,0.6936924056164513,-1.3123436032250424,0.0923087233721077,0.32653332343796987,-0.27222567333524816,0.7739216373163493,-0.6482479945987695,-0.6364784350573186,-0.6293037042904486,-0.5762367519232005,-0.6162584678950139,-0.6507763986106346,-1.0286728562015712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.572,3.1502
1.7750899797246904,-0.70319569305526,0.7616548320646758,0.29545490628721605,1.7682422245059237,-0.7331436261213791,-0.904947599049545,-0.40209068055141695,0.35005458070635515,1.1566739585276797,1.7878171459971413,0.05515989515823252,-1.0191108004965055,0.19874830658568893,-0.49845120176354274,-0.6462086159083896,-0.3794856830674584,0.2970199292272513,0.7147443466968988,0.33871703855232854,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.507,4.6801
1.3681956970709843,-1.02877821039639,-0.4101218326502102,-0.7126322498365556,0.08319876875285181,0.33292747923768434,-1.012378669082051,0.329751796337923,0.04680150815839352,0.356045241817736,-0.20179057371462053,0.0710188050288873,-1.0253420166140133,-0.6576542361057749,-0.6693586108891316,-0.5756826997538173,-0.5509033344070023,0.29100050348419176,-0.4337933193025072,-0.7392835581280738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.843,1.8861
